,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
437,t_1|participant_id_offset[14],4.633,0.822,3.217,6.295,0.026,0.018,1025.0,880.0,
438,t_1|participant_id_offset[15],3.685,0.871,2.046,5.346,0.027,0.019,1048.0,1024.0,
439,t_1|participant_id_offset[16],-0.912,1.089,-2.877,1.16,0.033,0.024,1090.0,1023.0,
440,t_1|participant_id_offset[17],0.017,1.059,-2.04,1.938,0.032,0.024,1123.0,1056.0,
441,t_1|participant_id_offset[18],-1.778,1.098,-3.893,0.22,0.033,0.024,1082.0,981.0,
442,t_1|participant_id_offset[19],-0.244,1.057,-2.126,1.89,0.032,0.023,1123.0,1040.0,
443,t_1|participant_id_offset[20],-1.147,1.126,-3.362,0.908,0.034,0.025,1095.0,978.0,
444,t_1|participant_id_offset[21],-1.796,1.109,-3.91,0.268,0.033,0.024,1114.0,1024.0,
445,t_1|participant_id_offset[22],-2.152,1.139,-4.367,-0.066,0.034,0.024,1139.0,1024.0,
446,t_1|participant_id_offset[23],1.34,1.034,-0.651,3.272,0.032,0.023,1037.0,912.0,
447,t_1|participant_id_offset[24],-2.014,1.116,-4.262,-0.013,0.034,0.024,1084.0,1013.0,
448,t_1|participant_id_offset[25],-4.319,1.209,-6.654,-2.166,0.036,0.026,1100.0,947.0,
449,t_1|participant_id_offset[26],0.484,1.03,-1.507,2.318,0.032,0.023,1012.0,890.0,
450,t_1|participant_id_offset[27],-1.69,1.127,-3.941,0.26,0.033,0.024,1146.0,993.0,
451,t_1|participant_id_offset[28],-1.74,1.122,-3.718,0.379,0.034,0.024,1099.0,1014.0,
452,t_1|participant_id_offset[29],-2.859,1.18,-5.249,-0.89,0.035,0.025,1153.0,981.0,
453,t_1|participant_id_offset[30],1.314,0.984,-0.628,3.06,0.03,0.022,1106.0,1072.0,
454,t_1|participant_id_offset[31],-0.892,1.082,-3.191,0.892,0.033,0.023,1098.0,1109.0,
455,t_1|participant_id_offset[32],3.307,0.863,1.621,4.897,0.027,0.019,1024.0,912.0,
456,t_1|participant_id_offset[33],3.724,0.852,2.199,5.414,0.026,0.019,1044.0,1060.0,
457,t_1|participant_id_offset[34],4.502,0.824,3.073,6.159,0.026,0.019,1007.0,912.0,
458,t_1|participant_id_offset[35],-2.4,1.175,-4.913,-0.46,0.036,0.025,1094.0,940.0,
459,t_1|participant_id_offset[36],1.389,0.969,-0.616,3.081,0.03,0.022,1058.0,914.0,
460,t_1|participant_id_offset[37],4.53,0.834,2.999,6.077,0.026,0.019,1007.0,791.0,
461,t_1|participant_id_offset[38],-0.071,1.042,-1.989,1.952,0.031,0.024,1118.0,914.0,
462,t_1|participant_id_offset[39],-1.268,1.104,-3.483,0.71,0.033,0.024,1093.0,1069.0,
463,t_1|participant_id_offset[40],-1.489,1.098,-3.56,0.614,0.033,0.024,1104.0,1069.0,
464,t_1|participant_id_offset[41],-4.627,1.25,-7.089,-2.437,0.038,0.027,1090.0,942.0,
465,t_1|participant_id_offset[42],-2.57,1.163,-4.991,-0.558,0.033,0.024,1214.0,952.0,
466,t_1|participant_id_offset[43],3.79,0.864,2.127,5.401,0.027,0.019,1027.0,986.0,
467,t_1|participant_id_offset[44],-0.622,1.053,-2.643,1.302,0.031,0.024,1141.0,898.0,
468,t_1|participant_id_offset[45],-2.14,1.133,-4.493,-0.164,0.034,0.025,1091.0,952.0,
469,t_1|participant_id_offset[46],-0.979,1.087,-3.129,0.903,0.032,0.024,1118.0,914.0,
470,t_1|participant_id_offset[47],-0.377,1.043,-2.447,1.569,0.032,0.024,1088.0,981.0,
471,t_1|participant_id_offset[48],0.073,1.034,-1.996,1.931,0.031,0.023,1109.0,1017.0,
472,t_1|participant_id_offset[49],-1.028,1.074,-3.017,1.069,0.034,0.024,985.0,983.0,
473,t_1|participant_id_offset[50],3.951,0.847,2.459,5.581,0.026,0.019,1035.0,879.0,
474,t_1|participant_id_offset[51],-1.86,1.104,-4.093,0.063,0.033,0.024,1114.0,981.0,
475,t_1|participant_id_offset[52],-1.059,1.085,-3.177,0.954,0.031,0.023,1209.0,1072.0,
476,t_1|participant_id_offset[53],3.078,1.08,0.992,5.067,0.034,0.025,1008.0,900.0,
477,t_1|participant_id_offset[54],-2.071,1.16,-4.218,0.204,0.035,0.025,1096.0,1023.0,
478,t_1|participant_id_offset[55],-2.397,1.153,-4.615,-0.371,0.035,0.025,1100.0,1013.0,
479,t_1|participant_id_offset[56],0.974,1.029,-1.026,2.92,0.032,0.023,1046.0,910.0,
480,t_1|participant_id_offset[57],1.907,0.973,0.081,3.784,0.03,0.022,1042.0,1023.0,
481,t_1|participant_id_offset[58],0.035,1.03,-2.024,1.896,0.031,0.023,1088.0,1033.0,
482,t_1|participant_id_offset[59],2.405,0.921,0.672,4.186,0.028,0.02,1100.0,1024.0,
483,t_1|participant_id_offset[60],-2.367,1.145,-4.587,-0.34,0.034,0.024,1137.0,951.0,
484,t_1|participant_id_offset[61],0.339,1.034,-1.877,2.04,0.031,0.023,1087.0,1024.0,
485,t_1|participant_id_offset[62],-3.269,1.185,-5.481,-0.979,0.035,0.025,1115.0,942.0,
486,t_1|participant_id_offset[63],-1.907,1.133,-4.314,-0.055,0.034,0.025,1092.0,1023.0,
487,t_1|participant_id_offset[64],0.83,1.0,-1.153,2.585,0.03,0.022,1094.0,1022.0,
488,t_1|participant_id_offset[65],-3.041,1.143,-5.307,-1.003,0.034,0.024,1106.0,1026.0,
489,t_1|participant_id_offset[66],-2.435,1.147,-4.506,-0.16,0.033,0.023,1219.0,1082.0,
490,t_1|participant_id_offset[67],-3.45,1.191,-5.64,-1.151,0.035,0.025,1127.0,903.0,
491,t_1|participant_id_offset[68],0.432,1.007,-1.552,2.29,0.031,0.022,1082.0,1069.0,
492,t_1|participant_id_offset[69],-2.475,1.17,-4.739,-0.382,0.035,0.025,1121.0,1070.0,
493,a_1|participant_id_sigma,0.236,0.026,0.187,0.285,0.001,0.001,974.0,862.0,
494,v_1|participant_id_offset[1],-3.269,0.346,-3.893,-2.58,0.011,0.008,965.0,842.0,
495,v_1|participant_id_offset[2],0.017,0.309,-0.563,0.612,0.01,0.007,984.0,897.0,
496,v_1|participant_id_offset[3],-1.052,0.326,-1.642,-0.433,0.011,0.008,936.0,908.0,
497,v_1|participant_id_offset[4],0.839,0.343,0.207,1.445,0.011,0.007,1057.0,1051.0,
498,v_1|participant_id_offset[5],1.303,0.298,0.719,1.838,0.009,0.007,1004.0,863.0,
499,v_1|participant_id_offset[6],0.974,0.397,0.184,1.696,0.012,0.009,1028.0,841.0,
500,v_1|participant_id_offset[7],1.505,0.344,0.851,2.135,0.012,0.008,857.0,908.0,
501,v_1|participant_id_offset[8],-0.535,0.357,-1.175,0.134,0.011,0.008,972.0,834.0,
502,v_1|participant_id_offset[9],-1.372,0.403,-2.09,-0.582,0.013,0.009,939.0,973.0,
503,v_1|participant_id_offset[10],0.23,0.344,-0.377,0.902,0.012,0.008,828.0,908.0,
504,v_1|participant_id_offset[11],0.027,0.3,-0.519,0.609,0.01,0.007,985.0,908.0,
505,v_1|participant_id_offset[12],-0.189,0.289,-0.672,0.433,0.009,0.007,929.0,927.0,
506,v_1|participant_id_offset[13],1.192,0.345,0.47,1.81,0.011,0.008,1015.0,866.0,
507,v_1|participant_id_offset[14],-5.061,0.42,-5.848,-4.288,0.014,0.01,944.0,784.0,
508,v_1|participant_id_offset[15],1.743,0.407,1.032,2.517,0.013,0.009,960.0,912.0,
509,v_1|participant_id_offset[16],-1.403,0.342,-2.014,-0.784,0.013,0.009,644.0,983.0,
510,v_1|participant_id_offset[17],-0.815,0.39,-1.505,-0.043,0.012,0.008,1125.0,872.0,
511,v_1|participant_id_offset[18],0.404,0.302,-0.117,0.993,0.009,0.007,1019.0,898.0,
512,v_1|participant_id_offset[19],1.888,0.375,1.211,2.608,0.013,0.009,811.0,669.0,
513,v_1|participant_id_offset[20],0.986,0.564,-0.099,1.973,0.018,0.013,1004.0,729.0,
514,v_1|participant_id_offset[21],-0.231,0.314,-0.834,0.339,0.011,0.008,782.0,841.0,
515,v_1|participant_id_offset[22],-0.003,0.298,-0.538,0.545,0.01,0.007,906.0,839.0,
516,v_1|participant_id_offset[23],-0.641,0.351,-1.323,-0.036,0.011,0.008,930.0,944.0,
517,v_1|participant_id_offset[24],0.616,0.34,-0.059,1.183,0.011,0.008,977.0,828.0,
518,v_1|participant_id_offset[25],0.802,0.307,0.28,1.429,0.01,0.007,954.0,931.0,
519,v_1|participant_id_offset[26],4.432,0.408,3.682,5.234,0.013,0.009,942.0,972.0,
520,v_1|participant_id_offset[27],0.038,0.345,-0.596,0.702,0.01,0.008,1131.0,951.0,
521,v_1|participant_id_offset[28],-1.307,0.31,-1.913,-0.79,0.011,0.008,792.0,894.0,
522,v_1|participant_id_offset[29],0.955,0.295,0.334,1.444,0.01,0.007,843.0,979.0,
523,v_1|participant_id_offset[30],-1.506,0.323,-2.082,-0.906,0.01,0.007,1046.0,916.0,
524,v_1|participant_id_offset[31],0.126,0.361,-0.572,0.753,0.012,0.009,862.0,981.0,
525,v_1|participant_id_offset[32],-1.196,0.353,-1.816,-0.489,0.011,0.008,967.0,951.0,
526,v_1|participant_id_offset[33],-2.744,0.371,-3.516,-2.124,0.011,0.008,1062.0,981.0,
527,v_1|participant_id_offset[34],1.104,0.369,0.368,1.75,0.012,0.008,982.0,922.0,
528,v_1|participant_id_offset[35],-0.94,0.382,-1.682,-0.258,0.013,0.009,837.0,835.0,
529,v_1|participant_id_offset[36],-1.05,0.322,-1.606,-0.407,0.013,0.009,612.0,825.0,
530,v_1|participant_id_offset[37],5.114,0.444,4.237,5.867,0.014,0.01,1003.0,901.0,
531,v_1|participant_id_offset[38],-1.365,0.331,-2.002,-0.777,0.011,0.008,939.0,948.0,
532,v_1|participant_id_offset[39],2.243,0.353,1.582,2.881,0.011,0.008,1008.0,887.0,
533,v_1|participant_id_offset[40],0.428,0.292,-0.121,0.975,0.01,0.007,944.0,941.0,
534,v_1|participant_id_offset[41],0.483,0.292,-0.031,1.045,0.009,0.007,986.0,944.0,
535,v_1|participant_id_offset[42],-1.271,0.312,-1.862,-0.706,0.01,0.007,948.0,942.0,
536,v_1|participant_id_offset[43],0.297,0.399,-0.378,1.124,0.013,0.01,944.0,774.0,
537,v_1|participant_id_offset[44],0.763,0.342,0.145,1.401,0.011,0.008,1002.0,936.0,
538,v_1|participant_id_offset[45],0.501,0.329,-0.125,1.1,0.011,0.008,859.0,976.0,
539,v_1|participant_id_offset[46],-0.324,0.309,-0.908,0.24,0.01,0.007,949.0,943.0,
540,v_1|participant_id_offset[47],0.066,0.349,-0.642,0.658,0.011,0.008,954.0,940.0,
541,v_1|participant_id_offset[48],1.294,0.3,0.742,1.861,0.01,0.007,984.0,1026.0,
542,v_1|participant_id_offset[49],0.834,0.288,0.269,1.336,0.009,0.007,944.0,873.0,
543,v_1|participant_id_offset[50],1.41,0.35,0.755,2.086,0.011,0.008,1006.0,1015.0,
544,v_1|participant_id_offset[51],0.347,0.321,-0.215,0.953,0.01,0.007,977.0,747.0,
545,v_1|participant_id_offset[52],-0.43,0.319,-1.031,0.157,0.01,0.007,959.0,904.0,
546,v_1|participant_id_offset[53],1.151,0.328,0.528,1.761,0.011,0.008,918.0,899.0,
547,v_1|participant_id_offset[54],0.673,0.295,0.132,1.236,0.01,0.007,957.0,1015.0,
548,v_1|participant_id_offset[55],0.096,0.336,-0.483,0.714,0.01,0.008,1055.0,940.0,
549,v_1|participant_id_offset[56],1.274,0.329,0.67,1.89,0.01,0.007,1018.0,630.0,
550,v_1|participant_id_offset[57],-1.052,0.351,-1.69,-0.405,0.011,0.008,980.0,816.0,
551,v_1|participant_id_offset[58],0.378,0.283,-0.18,0.86,0.009,0.007,959.0,875.0,
552,v_1|participant_id_offset[59],-2.436,0.349,-3.018,-1.714,0.011,0.008,996.0,815.0,
553,v_1|participant_id_offset[60],-0.531,0.307,-1.065,0.06,0.01,0.007,945.0,983.0,
554,v_1|participant_id_offset[61],-1.242,0.32,-1.862,-0.674,0.01,0.007,951.0,869.0,
555,v_1|participant_id_offset[62],0.251,0.287,-0.334,0.735,0.009,0.006,1008.0,867.0,
556,v_1|participant_id_offset[63],-1.944,0.329,-2.532,-1.315,0.011,0.008,901.0,1067.0,
