,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
383,beta_1|participant_id[30],-0.16,0.334,-0.729,0.267,0.01,0.008,969.0,980.0,
384,beta_1|participant_id[31],0.011,0.246,-0.405,0.472,0.008,0.006,963.0,973.0,
385,beta_1|participant_id[32],-0.133,0.319,-0.694,0.284,0.01,0.007,980.0,1023.0,
386,beta_1|participant_id[33],-0.017,0.221,-0.479,0.309,0.007,0.005,931.0,879.0,
387,beta_1|participant_id[34],-0.103,0.268,-0.686,0.261,0.009,0.006,952.0,908.0,
388,beta_1|participant_id[35],0.035,0.214,-0.393,0.402,0.007,0.005,1064.0,843.0,
389,beta_1|participant_id[36],-0.049,0.238,-0.5,0.36,0.008,0.006,784.0,970.0,
390,beta_1|participant_id[37],0.15,0.298,-0.216,0.753,0.01,0.007,881.0,901.0,
391,beta_1|participant_id[38],0.088,0.217,-0.27,0.544,0.007,0.005,1026.0,790.0,
392,beta_1|participant_id[39],-0.06,0.238,-0.585,0.261,0.007,0.005,1040.0,882.0,
393,beta_1|participant_id[40],-0.077,0.251,-0.614,0.258,0.009,0.006,923.0,911.0,
394,beta_1|participant_id[41],-0.039,0.239,-0.405,0.356,0.008,0.005,1091.0,992.0,
395,beta_1|participant_id[42],-0.026,0.2,-0.461,0.323,0.006,0.004,972.0,969.0,
396,beta_1|participant_id[43],-0.024,0.255,-0.463,0.357,0.008,0.006,846.0,956.0,
397,beta_1|participant_id[44],-0.003,0.243,-0.468,0.367,0.008,0.006,962.0,907.0,
398,beta_1|participant_id[45],0.018,0.205,-0.438,0.314,0.007,0.005,897.0,841.0,
399,beta_1|participant_id[46],0.054,0.232,-0.283,0.482,0.007,0.005,1132.0,910.0,
400,beta_1|participant_id[47],-0.014,0.232,-0.474,0.354,0.008,0.006,950.0,715.0,
401,beta_1|participant_id[48],-0.127,0.286,-0.744,0.162,0.009,0.007,958.0,1023.0,
402,beta_1|participant_id[49],-0.074,0.267,-0.631,0.291,0.008,0.006,977.0,871.0,
403,beta_1|participant_id[50],-0.014,0.218,-0.401,0.441,0.007,0.005,977.0,975.0,
404,beta_1|participant_id[51],0.032,0.218,-0.361,0.429,0.007,0.005,962.0,915.0,
405,beta_1|participant_id[52],-0.063,0.256,-0.596,0.327,0.009,0.006,862.0,933.0,
406,beta_1|participant_id[53],-0.012,0.22,-0.421,0.34,0.007,0.005,897.0,1070.0,
407,beta_1|participant_id[54],-0.001,0.213,-0.372,0.431,0.007,0.005,1009.0,914.0,
408,beta_1|participant_id[55],0.042,0.222,-0.282,0.493,0.007,0.005,928.0,917.0,
409,beta_1|participant_id[56],-0.132,0.29,-0.651,0.319,0.01,0.007,910.0,904.0,
410,beta_1|participant_id[57],0.041,0.214,-0.339,0.453,0.007,0.005,901.0,802.0,
411,beta_1|participant_id[58],-0.241,0.373,-0.918,0.162,0.012,0.008,1095.0,981.0,
412,beta_1|participant_id[59],0.067,0.242,-0.275,0.596,0.008,0.005,910.0,1024.0,
413,beta_1|participant_id[60],-0.019,0.212,-0.474,0.348,0.007,0.005,933.0,948.0,
414,beta_1|participant_id[61],0.04,0.232,-0.375,0.534,0.008,0.005,900.0,981.0,
415,beta_1|participant_id[62],-0.101,0.262,-0.62,0.228,0.008,0.006,903.0,986.0,
416,beta_1|participant_id[63],0.072,0.214,-0.345,0.504,0.007,0.005,984.0,983.0,
417,beta_1|participant_id[64],0.026,0.207,-0.362,0.443,0.007,0.005,1047.0,897.0,
418,beta_1|participant_id[65],-0.147,0.301,-0.69,0.264,0.01,0.007,981.0,980.0,
419,beta_1|participant_id[66],0.019,0.216,-0.366,0.486,0.006,0.005,1081.0,996.0,
420,beta_1|participant_id[67],0.006,0.21,-0.39,0.474,0.007,0.005,901.0,903.0,
421,beta_1|participant_id[68],0.045,0.221,-0.367,0.442,0.007,0.005,1003.0,943.0,
422,beta_1|participant_id[69],0.025,0.201,-0.305,0.533,0.007,0.005,838.0,912.0,
423,z_1|participant_id_sigma,0.373,0.033,0.313,0.439,0.001,0.001,877.0,841.0,
424,t_1|participant_id_offset[1],-2.056,0.923,-3.803,-0.429,0.03,0.021,945.0,764.0,
