,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
744,z_1|participant_id[35],-0.485,0.138,-0.736,-0.225,0.004,0.003,1035.0,925.0,
745,z_1|participant_id[36],-0.495,0.119,-0.725,-0.284,0.004,0.003,971.0,943.0,
746,z_1|participant_id[37],-3.022,0.303,-3.586,-2.478,0.01,0.007,937.0,907.0,
747,z_1|participant_id[38],0.292,0.115,0.084,0.502,0.004,0.003,971.0,983.0,
748,z_1|participant_id[39],-0.311,0.108,-0.503,-0.098,0.003,0.002,979.0,1009.0,
749,z_1|participant_id[40],-0.11,0.113,-0.31,0.098,0.003,0.002,1074.0,982.0,
750,z_1|participant_id[41],0.535,0.11,0.331,0.731,0.003,0.002,1044.0,949.0,
751,z_1|participant_id[42],-0.341,0.122,-0.571,-0.108,0.004,0.003,912.0,979.0,
752,z_1|participant_id[43],1.297,0.15,1.001,1.56,0.005,0.004,906.0,882.0,
753,z_1|participant_id[44],0.042,0.119,-0.181,0.251,0.004,0.003,910.0,872.0,
754,z_1|participant_id[45],0.164,0.114,-0.053,0.373,0.004,0.003,905.0,867.0,
755,z_1|participant_id[46],0.397,0.124,0.163,0.627,0.004,0.003,974.0,907.0,
756,z_1|participant_id[47],0.284,0.126,0.045,0.515,0.004,0.003,1022.0,822.0,
757,z_1|participant_id[48],0.451,0.122,0.222,0.68,0.004,0.003,818.0,915.0,
758,z_1|participant_id[49],-0.195,0.11,-0.405,0.009,0.003,0.002,1098.0,1016.0,
759,z_1|participant_id[50],-0.409,0.111,-0.63,-0.216,0.004,0.002,995.0,889.0,
760,z_1|participant_id[51],0.004,0.121,-0.212,0.241,0.004,0.003,922.0,983.0,
761,z_1|participant_id[52],0.037,0.118,-0.18,0.251,0.004,0.003,957.0,981.0,
762,z_1|participant_id[53],-0.549,0.118,-0.759,-0.322,0.004,0.003,1037.0,1023.0,
763,z_1|participant_id[54],-0.578,0.115,-0.792,-0.356,0.004,0.003,1054.0,777.0,
764,z_1|participant_id[55],-0.007,0.116,-0.235,0.198,0.004,0.003,1020.0,875.0,
765,z_1|participant_id[56],0.066,0.127,-0.165,0.318,0.004,0.003,1070.0,900.0,
766,z_1|participant_id[57],0.048,0.122,-0.188,0.267,0.004,0.003,956.0,1017.0,
767,z_1|participant_id[58],-0.137,0.12,-0.357,0.082,0.004,0.003,1040.0,908.0,
768,z_1|participant_id[59],-0.148,0.118,-0.363,0.08,0.004,0.003,1054.0,981.0,
769,z_1|participant_id[60],0.686,0.128,0.453,0.921,0.004,0.003,915.0,906.0,
770,z_1|participant_id[61],-0.289,0.114,-0.503,-0.076,0.004,0.003,934.0,978.0,
771,z_1|participant_id[62],-0.107,0.105,-0.306,0.084,0.003,0.002,1013.0,944.0,
772,z_1|participant_id[63],-0.048,0.101,-0.242,0.138,0.003,0.002,1051.0,1026.0,
773,z_1|participant_id[64],-0.259,0.111,-0.467,-0.051,0.004,0.003,938.0,1023.0,
774,z_1|participant_id[65],0.089,0.123,-0.132,0.321,0.004,0.003,832.0,864.0,
775,z_1|participant_id[66],0.215,0.25,-0.208,0.72,0.008,0.006,990.0,1040.0,
776,z_1|participant_id[67],-0.173,0.111,-0.4,0.024,0.003,0.002,1083.0,907.0,
777,z_1|participant_id[68],-0.316,0.131,-0.58,-0.091,0.004,0.003,1012.0,937.0,
