,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
469,v_1|participant_id_offset[46],-0.534,0.308,-1.119,0.048,0.01,0.007,939.0,983.0,
470,v_1|participant_id_offset[47],-0.043,0.32,-0.579,0.603,0.011,0.008,902.0,983.0,
471,v_1|participant_id_offset[48],0.774,0.292,0.167,1.265,0.009,0.007,959.0,975.0,
472,v_1|participant_id_offset[49],0.531,0.309,-0.092,1.082,0.01,0.007,970.0,878.0,
473,v_1|participant_id_offset[50],1.928,0.357,1.288,2.61,0.012,0.008,950.0,932.0,
474,v_1|participant_id_offset[51],0.265,0.319,-0.322,0.844,0.01,0.007,1040.0,949.0,
475,v_1|participant_id_offset[52],-0.279,0.31,-0.854,0.253,0.01,0.007,1018.0,1067.0,
476,v_1|participant_id_offset[53],1.06,0.343,0.422,1.694,0.011,0.008,990.0,981.0,
477,v_1|participant_id_offset[54],0.36,0.312,-0.178,0.982,0.01,0.007,1035.0,1015.0,
478,v_1|participant_id_offset[55],0.013,0.327,-0.61,0.619,0.011,0.008,938.0,983.0,
479,v_1|participant_id_offset[56],1.096,0.322,0.504,1.709,0.01,0.007,1025.0,864.0,
480,v_1|participant_id_offset[57],-0.866,0.343,-1.506,-0.237,0.011,0.008,913.0,938.0,
481,v_1|participant_id_offset[58],0.027,0.301,-0.532,0.599,0.01,0.007,1000.0,906.0,
482,v_1|participant_id_offset[59],-2.495,0.366,-3.182,-1.821,0.011,0.008,1079.0,964.0,
483,v_1|participant_id_offset[60],-0.8,0.307,-1.383,-0.24,0.01,0.007,1033.0,983.0,
484,v_1|participant_id_offset[61],-1.131,0.335,-1.758,-0.516,0.01,0.007,1016.0,1025.0,
485,v_1|participant_id_offset[62],0.019,0.289,-0.586,0.488,0.009,0.007,964.0,919.0,
486,v_1|participant_id_offset[63],-2.274,0.337,-2.864,-1.61,0.01,0.007,1053.0,1059.0,
487,v_1|participant_id_offset[64],1.365,0.303,0.78,1.925,0.009,0.007,1073.0,944.0,
488,v_1|participant_id_offset[65],-0.448,0.319,-1.03,0.134,0.01,0.007,976.0,821.0,
489,v_1|participant_id_offset[66],0.68,0.471,-0.183,1.593,0.015,0.011,928.0,1023.0,
490,v_1|participant_id_offset[67],-0.815,0.313,-1.364,-0.21,0.01,0.007,967.0,942.0,
491,v_1|participant_id_offset[68],0.557,0.32,-0.041,1.134,0.01,0.007,993.0,942.0,
492,v_1|participant_id_offset[69],-1.452,0.322,-2.08,-0.878,0.01,0.007,1072.0,690.0,
493,z_prevresp|participant_id_mu,-0.014,0.297,-0.539,0.541,0.009,0.007,1116.0,860.0,
494,theta_Intercept,-4.62,0.769,-6.065,-3.203,0.026,0.018,881.0,914.0,
495,v_1|participant_id_mu,-0.018,0.274,-0.465,0.555,0.009,0.006,977.0,907.0,
496,p_outlier,0.01,0.0,0.01,0.011,0.0,0.0,950.0,902.0,
497,v_signed_contrast|participant_id_mu,0.003,0.277,-0.498,0.499,0.008,0.007,1088.0,971.0,
498,t_1|participant_id_mu,-0.001,0.322,-0.614,0.576,0.011,0.008,899.0,981.0,
499,a_Intercept,-1.99,0.155,-2.288,-1.707,0.005,0.003,1064.0,1022.0,
500,v_signed_contrast,0.154,0.043,0.075,0.233,0.001,0.001,991.0,973.0,
501,z_prevresp,0.138,0.044,0.059,0.221,0.001,0.001,957.0,825.0,
502,a_1|participant_id_offset[1],0.454,0.57,-0.564,1.567,0.017,0.012,1130.0,983.0,
503,a_1|participant_id_offset[2],1.736,0.545,0.736,2.77,0.017,0.012,1034.0,909.0,
504,a_1|participant_id_offset[3],1.771,0.544,0.736,2.762,0.017,0.012,1084.0,880.0,
505,a_1|participant_id_offset[4],-1.69,0.684,-2.8,-0.271,0.021,0.015,1049.0,939.0,
506,a_1|participant_id_offset[5],2.203,0.548,1.169,3.249,0.017,0.012,1008.0,655.0,
507,a_1|participant_id_offset[6],-0.877,0.598,-1.938,0.23,0.018,0.013,1054.0,1016.0,
508,a_1|participant_id_offset[7],0.978,0.557,-0.063,2.0,0.017,0.012,1053.0,847.0,
509,a_1|participant_id_offset[8],2.563,0.527,1.496,3.469,0.017,0.012,1013.0,726.0,
510,a_1|participant_id_offset[9],2.347,0.576,1.255,3.418,0.018,0.013,989.0,906.0,
511,a_1|participant_id_offset[10],1.957,0.551,1.0,3.005,0.017,0.012,1019.0,975.0,
512,a_1|participant_id_offset[11],0.835,0.548,-0.137,1.931,0.017,0.012,1076.0,941.0,
513,a_1|participant_id_offset[12],2.142,0.544,1.167,3.195,0.017,0.012,1057.0,912.0,
514,a_1|participant_id_offset[13],1.406,0.555,0.39,2.474,0.017,0.012,1047.0,948.0,
515,a_1|participant_id_offset[14],-2.932,0.69,-4.185,-1.606,0.021,0.015,1059.0,993.0,
516,a_1|participant_id_offset[15],-1.451,0.629,-2.577,-0.195,0.019,0.014,1060.0,990.0,
517,a_1|participant_id_offset[16],0.476,0.571,-0.631,1.532,0.017,0.013,1067.0,878.0,
518,a_1|participant_id_offset[17],-0.041,0.577,-1.132,1.016,0.018,0.013,978.0,839.0,
519,a_1|participant_id_offset[18],2.168,0.538,1.112,3.117,0.017,0.012,1034.0,983.0,
520,a_1|participant_id_offset[19],1.523,0.537,0.589,2.545,0.017,0.012,1031.0,808.0,
521,a_1|participant_id_offset[20],1.459,0.633,0.335,2.653,0.02,0.015,987.0,978.0,
522,a_1|participant_id_offset[21],1.339,0.555,0.377,2.414,0.017,0.012,1041.0,880.0,
523,a_1|participant_id_offset[22],1.691,0.548,0.621,2.678,0.017,0.012,1039.0,952.0,
524,a_1|participant_id_offset[23],0.069,0.577,-0.902,1.193,0.018,0.012,1078.0,801.0,
525,a_1|participant_id_offset[24],0.119,0.564,-1.006,1.135,0.017,0.012,1093.0,941.0,
526,a_1|participant_id_offset[25],2.29,0.546,1.315,3.333,0.017,0.012,1023.0,832.0,
527,a_1|participant_id_offset[26],1.406,0.565,0.331,2.434,0.017,0.012,1082.0,970.0,
528,a_1|participant_id_offset[27],-0.733,0.589,-1.879,0.315,0.018,0.013,1102.0,908.0,
529,a_1|participant_id_offset[28],0.978,0.542,-0.013,2.014,0.016,0.012,1089.0,729.0,
530,a_1|participant_id_offset[29],1.446,0.54,0.549,2.571,0.017,0.012,1047.0,876.0,
531,a_1|participant_id_offset[30],2.114,0.537,1.211,3.156,0.017,0.012,1026.0,880.0,
532,a_1|participant_id_offset[31],-0.291,0.596,-1.271,0.927,0.019,0.013,1021.0,849.0,
533,a_1|participant_id_offset[32],-3.941,0.739,-5.264,-2.561,0.022,0.015,1144.0,870.0,
534,a_1|participant_id_offset[33],-2.538,0.671,-3.695,-1.217,0.02,0.014,1112.0,905.0,
535,a_1|participant_id_offset[34],-2.926,0.7,-4.218,-1.601,0.021,0.015,1093.0,1023.0,
536,a_1|participant_id_offset[35],0.887,0.549,-0.141,1.885,0.017,0.012,1052.0,943.0,
537,a_1|participant_id_offset[36],1.838,0.533,0.884,2.875,0.017,0.012,1037.0,811.0,
538,a_1|participant_id_offset[37],-0.075,0.578,-1.115,1.0,0.017,0.012,1127.0,990.0,
539,a_1|participant_id_offset[38],-0.01,0.564,-1.073,0.98,0.017,0.012,1061.0,912.0,
540,a_1|participant_id_offset[39],-0.988,0.595,-2.06,0.171,0.019,0.013,1019.0,990.0,
541,a_1|participant_id_offset[40],1.831,0.548,0.821,2.879,0.017,0.012,1028.0,941.0,
542,a_1|participant_id_offset[41],1.098,0.55,0.127,2.133,0.017,0.012,1086.0,745.0,
543,a_1|participant_id_offset[42],1.703,0.554,0.625,2.714,0.017,0.012,1037.0,948.0,
544,a_1|participant_id_offset[43],-1.535,0.615,-2.717,-0.379,0.019,0.013,1079.0,881.0,
545,a_1|participant_id_offset[44],1.654,0.551,0.705,2.779,0.017,0.012,1036.0,770.0,
546,a_1|participant_id_offset[45],0.804,0.553,-0.28,1.772,0.017,0.012,1099.0,876.0,
547,a_1|participant_id_offset[46],1.549,0.554,0.428,2.519,0.017,0.012,1030.0,771.0,
548,a_1|participant_id_offset[47],1.72,0.542,0.809,2.824,0.017,0.012,1072.0,938.0,
549,a_1|participant_id_offset[48],2.458,0.541,1.498,3.493,0.017,0.012,1004.0,850.0,
550,a_1|participant_id_offset[49],2.338,0.554,1.294,3.353,0.017,0.012,1067.0,850.0,
551,a_1|participant_id_offset[50],-1.093,0.61,-2.136,0.07,0.019,0.013,1076.0,820.0,
552,a_1|participant_id_offset[51],1.212,0.559,0.238,2.321,0.017,0.012,1112.0,1026.0,
553,a_1|participant_id_offset[52],2.078,0.537,1.107,3.107,0.017,0.012,1017.0,812.0,
