,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
525,v_1|participant_id_offset[31],-0.837,0.619,-1.921,0.37,0.02,0.014,966.0,915.0,
526,v_1|participant_id_offset[32],-0.451,0.527,-1.417,0.519,0.016,0.012,1055.0,837.0,
527,v_1|participant_id_offset[33],-2.925,0.736,-4.244,-1.52,0.022,0.016,1078.0,1007.0,
528,v_1|participant_id_offset[34],1.716,0.862,0.225,3.424,0.027,0.02,1045.0,844.0,
529,v_1|participant_id_offset[35],-4.057,1.033,-6.044,-2.25,0.033,0.023,985.0,756.0,
530,v_1|participant_id_offset[36],-0.645,0.503,-1.51,0.339,0.015,0.011,1070.0,937.0,
531,v_1|participant_id_offset[37],2.567,0.758,1.182,3.961,0.024,0.017,982.0,956.0,
532,v_1|participant_id_offset[38],-0.733,0.692,-2.108,0.479,0.021,0.015,1031.0,907.0,
533,v_1|participant_id_offset[39],3.131,1.352,0.882,5.779,0.041,0.03,1055.0,864.0,
534,v_1|participant_id_offset[40],-1.388,0.732,-2.839,-0.092,0.024,0.017,946.0,972.0,
535,v_1|participant_id_offset[41],1.772,0.869,0.279,3.514,0.027,0.02,1034.0,948.0,
536,v_1|participant_id_offset[42],-0.63,0.516,-1.569,0.325,0.015,0.011,1117.0,984.0,
537,v_1|participant_id_offset[43],1.906,0.947,0.155,3.659,0.03,0.023,1017.0,825.0,
538,v_1|participant_id_offset[44],0.734,1.032,-1.111,2.61,0.032,0.026,1015.0,970.0,
539,v_1|participant_id_offset[45],0.819,0.708,-0.53,2.066,0.022,0.018,999.0,738.0,
540,v_1|participant_id_offset[46],1.8,1.565,-0.709,4.997,0.05,0.036,997.0,1023.0,
541,v_1|participant_id_offset[47],0.242,0.574,-0.732,1.425,0.018,0.014,1019.0,820.0,
542,v_1|participant_id_offset[48],-1.02,0.62,-2.163,0.119,0.02,0.014,998.0,731.0,
543,v_1|participant_id_offset[49],-0.163,0.667,-1.314,1.166,0.02,0.016,1081.0,839.0,
544,v_1|participant_id_offset[50],2.081,0.964,0.324,3.925,0.03,0.022,1045.0,914.0,
545,v_1|participant_id_offset[51],-0.193,1.333,-2.644,2.285,0.044,0.031,895.0,943.0,
546,v_1|participant_id_offset[52],0.155,0.503,-0.736,1.156,0.016,0.013,988.0,635.0,
547,v_1|participant_id_offset[53],1.007,0.592,-0.188,2.104,0.019,0.014,969.0,944.0,
548,v_1|participant_id_offset[54],-1.111,0.683,-2.287,0.214,0.024,0.017,842.0,742.0,
549,v_1|participant_id_offset[55],-0.244,0.592,-1.374,0.795,0.018,0.013,1073.0,980.0,
550,v_1|participant_id_offset[56],0.45,0.61,-0.572,1.661,0.019,0.015,1003.0,807.0,
551,v_1|participant_id_offset[57],0.745,0.561,-0.396,1.748,0.018,0.013,956.0,937.0,
552,v_1|participant_id_offset[58],-2.689,1.354,-5.211,-0.244,0.047,0.033,826.0,821.0,
553,v_1|participant_id_offset[59],-2.851,0.779,-4.211,-1.27,0.025,0.018,992.0,842.0,
554,v_1|participant_id_offset[60],2.121,1.285,-0.554,4.252,0.041,0.029,1001.0,925.0,
555,v_1|participant_id_offset[61],-1.607,0.633,-2.767,-0.415,0.019,0.014,1089.0,851.0,
556,v_1|participant_id_offset[62],-1.311,0.617,-2.483,-0.229,0.018,0.013,1140.0,942.0,
557,v_1|participant_id_offset[63],-1.315,0.557,-2.375,-0.253,0.016,0.012,1170.0,1036.0,
558,v_1|participant_id_offset[64],1.189,0.739,-0.146,2.602,0.023,0.019,1049.0,787.0,
559,v_1|participant_id_offset[65],-0.7,0.54,-1.664,0.346,0.017,0.012,1062.0,726.0,
560,v_1|participant_id_offset[66],-0.991,1.608,-3.956,2.022,0.052,0.038,963.0,908.0,
561,v_1|participant_id_offset[67],0.777,0.566,-0.242,1.935,0.018,0.013,999.0,795.0,
562,v_1|participant_id_offset[68],-0.568,0.676,-1.9,0.667,0.021,0.015,1081.0,914.0,
563,v_1|participant_id_offset[69],-0.861,0.71,-2.172,0.517,0.022,0.016,1080.0,948.0,
564,v_signed_contrast|participant_id_mu,0.0,0.273,-0.494,0.526,0.009,0.007,860.0,850.0,
565,t_1|participant_id_sigma,0.271,0.099,0.11,0.437,0.003,0.002,913.0,881.0,
566,z_1|participant_id[1],-0.117,0.184,-0.432,0.244,0.006,0.004,952.0,904.0,
567,z_1|participant_id[2],-0.335,0.166,-0.629,-0.023,0.006,0.004,902.0,902.0,
568,z_1|participant_id[3],0.128,0.197,-0.24,0.468,0.006,0.005,984.0,771.0,
569,z_1|participant_id[4],0.17,0.168,-0.169,0.464,0.006,0.004,876.0,936.0,
570,z_1|participant_id[5],0.021,0.197,-0.346,0.381,0.007,0.005,865.0,1024.0,
571,z_1|participant_id[6],0.182,0.257,-0.277,0.66,0.008,0.006,974.0,949.0,
572,z_1|participant_id[7],0.575,0.199,0.234,0.966,0.006,0.005,989.0,944.0,
573,z_1|participant_id[8],-0.129,0.223,-0.517,0.286,0.007,0.005,952.0,954.0,
574,z_1|participant_id[9],-0.347,0.229,-0.774,0.087,0.007,0.005,1021.0,939.0,
575,z_1|participant_id[10],-0.166,0.2,-0.56,0.189,0.006,0.005,955.0,951.0,
576,z_1|participant_id[11],0.041,0.184,-0.298,0.391,0.006,0.004,960.0,936.0,
577,z_1|participant_id[12],0.124,0.188,-0.218,0.479,0.006,0.004,991.0,1067.0,
578,z_1|participant_id[13],-0.127,0.242,-0.539,0.333,0.008,0.006,918.0,983.0,
579,z_1|participant_id[14],0.455,0.182,0.114,0.774,0.006,0.004,858.0,944.0,
580,z_1|participant_id[15],-0.123,0.23,-0.597,0.261,0.007,0.006,1031.0,916.0,
581,z_1|participant_id[16],-0.043,0.217,-0.423,0.375,0.007,0.005,910.0,868.0,
582,z_1|participant_id[17],0.642,0.224,0.164,1.013,0.007,0.005,943.0,912.0,
583,z_1|participant_id[18],0.066,0.185,-0.282,0.406,0.006,0.004,1027.0,1024.0,
584,z_1|participant_id[19],0.204,0.191,-0.17,0.538,0.006,0.004,1088.0,805.0,
585,z_1|participant_id[20],0.004,0.268,-0.453,0.535,0.008,0.006,1012.0,937.0,
586,z_1|participant_id[21],-0.193,0.236,-0.653,0.229,0.008,0.005,999.0,846.0,
587,z_1|participant_id[22],-0.323,0.22,-0.729,0.09,0.008,0.005,873.0,792.0,
588,z_1|participant_id[23],-0.08,0.23,-0.479,0.341,0.007,0.005,1027.0,978.0,
589,z_1|participant_id[24],-0.125,0.192,-0.505,0.219,0.006,0.004,941.0,917.0,
590,z_1|participant_id[25],0.236,0.24,-0.194,0.667,0.008,0.005,978.0,779.0,
591,z_1|participant_id[26],0.204,0.236,-0.262,0.618,0.007,0.005,1033.0,925.0,
592,z_1|participant_id[27],0.027,0.213,-0.354,0.428,0.007,0.005,961.0,935.0,
593,z_1|participant_id[28],0.018,0.2,-0.38,0.384,0.006,0.005,1008.0,1019.0,
594,z_1|participant_id[29],0.286,0.165,-0.015,0.604,0.005,0.004,940.0,945.0,
595,z_1|participant_id[30],-0.045,0.22,-0.463,0.351,0.007,0.005,960.0,941.0,
596,z_1|participant_id[31],-0.17,0.206,-0.555,0.251,0.007,0.005,986.0,854.0,
597,z_1|participant_id[32],0.087,0.156,-0.199,0.381,0.005,0.004,846.0,908.0,
598,z_1|participant_id[33],0.181,0.195,-0.181,0.541,0.006,0.004,1002.0,981.0,
599,z_1|participant_id[34],-0.065,0.213,-0.456,0.333,0.007,0.005,940.0,941.0,
600,z_1|participant_id[35],-0.393,0.236,-0.854,0.036,0.007,0.005,1033.0,836.0,
601,z_1|participant_id[36],-0.282,0.211,-0.699,0.091,0.007,0.005,1034.0,872.0,
602,z_1|participant_id[37],-1.027,0.243,-1.455,-0.545,0.008,0.006,981.0,1070.0,
603,z_1|participant_id[38],0.383,0.188,0.058,0.781,0.006,0.004,989.0,984.0,
604,z_1|participant_id[39],-0.261,0.174,-0.586,0.054,0.006,0.004,956.0,920.0,
605,z_1|participant_id[40],-0.315,0.244,-0.786,0.137,0.008,0.006,901.0,771.0,
606,z_1|participant_id[41],0.468,0.188,0.128,0.83,0.006,0.004,1032.0,1022.0,
607,z_1|participant_id[42],-0.236,0.208,-0.599,0.172,0.007,0.005,996.0,944.0,
608,z_1|participant_id[43],0.355,0.261,-0.154,0.806,0.008,0.006,1010.0,981.0,
609,z_1|participant_id[44],0.166,0.199,-0.189,0.556,0.006,0.005,954.0,774.0,
610,z_1|participant_id[45],0.024,0.174,-0.3,0.344,0.006,0.004,970.0,885.0,
611,z_1|participant_id[46],0.158,0.256,-0.262,0.661,0.008,0.006,951.0,810.0,
612,z_1|participant_id[47],0.062,0.198,-0.29,0.459,0.007,0.005,904.0,921.0,
613,z_1|participant_id[48],0.377,0.201,0.008,0.763,0.006,0.004,1017.0,983.0,
614,z_1|participant_id[49],-0.196,0.183,-0.507,0.156,0.006,0.004,1042.0,975.0,
615,z_1|participant_id[50],-0.293,0.193,-0.649,0.071,0.006,0.004,931.0,938.0,
616,z_1|participant_id[51],-0.098,0.259,-0.679,0.305,0.008,0.006,1080.0,983.0,
617,z_1|participant_id[52],0.002,0.176,-0.349,0.3,0.006,0.004,989.0,840.0,
618,z_1|participant_id[53],-0.38,0.176,-0.725,-0.054,0.005,0.004,1027.0,844.0,
619,z_1|participant_id[54],-0.418,0.209,-0.794,-0.026,0.007,0.005,792.0,874.0,
620,z_1|participant_id[55],0.113,0.16,-0.169,0.433,0.005,0.004,986.0,1025.0,
621,z_1|participant_id[56],0.013,0.177,-0.31,0.354,0.006,0.004,868.0,872.0,
622,z_1|participant_id[57],-0.123,0.167,-0.437,0.192,0.005,0.004,968.0,842.0,
623,z_1|participant_id[58],-0.1,0.246,-0.586,0.325,0.008,0.005,1017.0,944.0,
624,z_1|participant_id[59],0.011,0.213,-0.369,0.435,0.007,0.005,1025.0,847.0,
625,z_1|participant_id[60],0.476,0.222,0.089,0.899,0.007,0.005,1141.0,906.0,
626,z_1|participant_id[61],-0.09,0.177,-0.476,0.196,0.006,0.004,820.0,1023.0,
627,z_1|participant_id[62],-0.106,0.212,-0.494,0.298,0.006,0.005,1065.0,982.0,
628,z_1|participant_id[63],-0.117,0.171,-0.445,0.19,0.006,0.004,939.0,920.0,
