,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
819,z_1|participant_id_offset[42],-1.419,0.853,-2.935,0.121,0.028,0.019,958.0,988.0,
820,z_1|participant_id_offset[43],1.511,1.084,-0.79,3.35,0.033,0.023,1077.0,1025.0,
821,z_1|participant_id_offset[44],0.652,0.813,-0.834,2.229,0.024,0.018,1115.0,877.0,
822,z_1|participant_id_offset[45],0.25,0.705,-1.014,1.533,0.024,0.017,876.0,945.0,
823,z_1|participant_id_offset[46],0.786,1.066,-1.304,2.647,0.035,0.028,913.0,851.0,
824,z_1|participant_id_offset[47],0.398,0.82,-1.191,1.844,0.025,0.019,1082.0,964.0,
825,z_1|participant_id_offset[48],1.696,0.829,0.125,3.222,0.026,0.018,1033.0,908.0,
826,z_1|participant_id_offset[49],-0.711,0.739,-2.121,0.555,0.023,0.017,993.0,988.0,
827,z_1|participant_id_offset[50],-1.033,0.726,-2.427,0.224,0.025,0.018,841.0,820.0,
828,z_1|participant_id_offset[51],-0.457,0.99,-2.48,1.208,0.035,0.024,811.0,863.0,
829,z_1|participant_id_offset[52],0.007,0.657,-1.282,1.099,0.019,0.015,1193.0,944.0,
830,z_1|participant_id_offset[53],-1.787,0.68,-3.008,-0.405,0.022,0.015,963.0,1026.0,
831,z_1|participant_id_offset[54],-1.544,0.837,-3.142,-0.081,0.029,0.021,820.0,869.0,
832,z_1|participant_id_offset[55],0.493,0.628,-0.67,1.608,0.02,0.014,956.0,907.0,
833,z_1|participant_id_offset[56],0.202,0.719,-1.33,1.397,0.022,0.017,1064.0,908.0,
834,z_1|participant_id_offset[57],-0.587,0.699,-1.903,0.695,0.023,0.017,951.0,716.0,
835,z_1|participant_id_offset[58],-0.435,0.995,-2.237,1.424,0.033,0.024,889.0,819.0,
836,z_1|participant_id_offset[59],-0.01,0.82,-1.39,1.7,0.027,0.019,949.0,979.0,
837,z_1|participant_id_offset[60],1.903,0.875,0.42,3.655,0.031,0.022,810.0,950.0,
838,z_1|participant_id_offset[61],-0.389,0.764,-1.838,0.979,0.024,0.018,1014.0,975.0,
839,z_1|participant_id_offset[62],-0.357,0.83,-1.981,1.11,0.025,0.018,1116.0,968.0,
840,z_1|participant_id_offset[63],-0.403,0.681,-1.771,0.75,0.022,0.016,958.0,977.0,
841,z_1|participant_id_offset[64],-0.923,0.725,-2.194,0.537,0.022,0.016,1064.0,985.0,
842,z_1|participant_id_offset[65],0.734,0.778,-0.562,2.367,0.026,0.019,884.0,873.0,
843,z_1|participant_id_offset[66],-0.06,1.025,-2.061,1.8,0.032,0.024,1010.0,940.0,
844,z_1|participant_id_offset[67],-0.551,0.809,-2.238,0.846,0.026,0.018,993.0,905.0,
845,z_1|participant_id_offset[68],-0.387,0.85,-1.927,1.219,0.028,0.02,929.0,894.0,
846,z_1|participant_id_offset[69],-0.446,0.962,-2.38,1.201,0.033,0.024,831.0,933.0,
847,t_1|participant_id_sigma,0.237,0.092,0.083,0.395,0.003,0.002,1030.0,1017.0,
848,z_prevresp|participant_id_sigma,0.081,0.028,0.035,0.133,0.001,0.001,915.0,915.0,
849,a_1|participant_id_offset[1],-1.756,1.017,-3.643,0.154,0.034,0.024,894.0,977.0,
850,a_1|participant_id_offset[2],1.433,0.985,-0.234,3.393,0.031,0.022,1004.0,976.0,
851,a_1|participant_id_offset[3],0.483,1.191,-1.69,2.582,0.038,0.027,982.0,979.0,
852,a_1|participant_id_offset[4],-2.293,0.836,-3.772,-0.681,0.026,0.018,1077.0,1023.0,
853,a_1|participant_id_offset[5],1.35,1.099,-0.779,3.428,0.036,0.026,904.0,1024.0,
854,a_1|participant_id_offset[6],-0.875,0.879,-2.501,0.732,0.03,0.021,867.0,872.0,
855,a_1|participant_id_offset[7],-0.128,0.947,-1.981,1.548,0.029,0.021,1102.0,1016.0,
856,a_1|participant_id_offset[8],2.329,1.0,0.61,4.273,0.032,0.023,952.0,995.0,
857,a_1|participant_id_offset[9],1.198,0.93,-0.549,2.968,0.03,0.022,992.0,832.0,
858,a_1|participant_id_offset[10],2.125,0.884,0.473,3.796,0.028,0.02,977.0,1021.0,
859,a_1|participant_id_offset[11],-0.123,1.062,-2.058,1.802,0.035,0.025,906.0,973.0,
860,a_1|participant_id_offset[12],1.713,0.901,0.066,3.426,0.029,0.021,936.0,915.0,
861,a_1|participant_id_offset[13],0.543,0.897,-0.993,2.349,0.029,0.021,956.0,839.0,
862,a_1|participant_id_offset[14],-1.28,0.746,-2.636,0.129,0.022,0.016,1122.0,942.0,
863,a_1|participant_id_offset[15],-1.423,0.785,-2.845,0.074,0.026,0.019,912.0,932.0,
864,a_1|participant_id_offset[16],-1.117,0.87,-2.746,0.465,0.027,0.02,1032.0,921.0,
865,a_1|participant_id_offset[17],-1.408,0.96,-3.189,0.357,0.031,0.022,979.0,819.0,
866,a_1|participant_id_offset[18],1.713,1.014,-0.074,3.7,0.032,0.023,985.0,1026.0,
867,a_1|participant_id_offset[19],0.705,0.898,-0.983,2.361,0.03,0.021,870.0,937.0,
868,a_1|participant_id_offset[20],0.362,1.174,-1.784,2.416,0.038,0.027,961.0,1024.0,
869,a_1|participant_id_offset[21],0.161,0.887,-1.496,1.769,0.029,0.02,942.0,944.0,
870,a_1|participant_id_offset[22],0.752,0.91,-0.948,2.421,0.035,0.025,711.0,750.0,
871,a_1|participant_id_offset[23],0.037,0.848,-1.553,1.572,0.026,0.019,1065.0,1023.0,
872,a_1|participant_id_offset[24],-0.113,0.853,-1.605,1.575,0.027,0.021,978.0,854.0,
873,a_1|participant_id_offset[25],1.193,1.347,-1.362,3.512,0.043,0.03,987.0,1069.0,
874,a_1|participant_id_offset[26],-0.144,0.811,-1.711,1.305,0.026,0.021,966.0,983.0,
875,a_1|participant_id_offset[27],-1.633,0.813,-3.21,-0.218,0.025,0.018,1073.0,875.0,
876,a_1|participant_id_offset[28],-0.987,1.039,-2.972,0.881,0.033,0.024,978.0,983.0,
877,a_1|participant_id_offset[29],0.441,1.094,-1.518,2.519,0.034,0.024,1008.0,1025.0,
878,a_1|participant_id_offset[30],2.865,0.897,1.194,4.58,0.029,0.021,937.0,983.0,
879,a_1|participant_id_offset[31],-0.712,0.857,-2.359,0.889,0.027,0.019,1009.0,877.0,
880,a_1|participant_id_offset[32],-2.774,0.864,-4.536,-1.261,0.026,0.019,1112.0,864.0,
881,a_1|participant_id_offset[33],-2.291,0.811,-3.828,-0.827,0.026,0.019,959.0,776.0,
882,a_1|participant_id_offset[34],-1.536,0.743,-2.835,0.01,0.022,0.016,1157.0,899.0,
883,a_1|participant_id_offset[35],-0.185,0.919,-1.972,1.431,0.029,0.022,1008.0,1059.0,
884,a_1|participant_id_offset[36],0.885,0.999,-0.992,2.693,0.033,0.023,909.0,1021.0,
885,a_1|participant_id_offset[37],0.014,0.8,-1.506,1.527,0.026,0.019,935.0,944.0,
886,a_1|participant_id_offset[38],-0.294,0.845,-1.873,1.31,0.027,0.019,950.0,872.0,
887,a_1|participant_id_offset[39],-2.763,0.783,-4.351,-1.358,0.023,0.016,1161.0,1069.0,
888,a_1|participant_id_offset[40],1.773,0.964,0.061,3.608,0.032,0.023,887.0,952.0,
889,a_1|participant_id_offset[41],0.353,1.06,-1.505,2.422,0.035,0.024,937.0,937.0,
890,a_1|participant_id_offset[42],1.249,0.984,-0.688,2.873,0.032,0.023,942.0,982.0,
891,a_1|participant_id_offset[43],-1.468,0.772,-2.987,-0.167,0.024,0.017,1045.0,902.0,
892,a_1|participant_id_offset[44],0.484,0.948,-1.151,2.377,0.031,0.022,963.0,973.0,
893,a_1|participant_id_offset[45],-0.504,1.046,-2.512,1.383,0.034,0.024,958.0,944.0,
894,a_1|participant_id_offset[46],1.079,0.91,-0.751,2.68,0.03,0.021,917.0,841.0,
895,a_1|participant_id_offset[47],0.619,1.06,-1.215,2.55,0.034,0.024,988.0,906.0,
896,a_1|participant_id_offset[48],1.688,1.048,-0.05,3.658,0.033,0.023,1020.0,1067.0,
897,a_1|participant_id_offset[49],1.407,1.221,-0.922,3.548,0.04,0.028,931.0,939.0,
898,a_1|participant_id_offset[50],-0.94,0.758,-2.166,0.642,0.026,0.019,824.0,1046.0,
899,a_1|participant_id_offset[51],0.223,0.88,-1.322,1.966,0.03,0.021,854.0,944.0,
