,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
32,z_1|participant_id[29],0.28,0.132,0.028,0.526,0.005,0.003,795.0,938.0,
33,z_1|participant_id[30],-0.03,0.174,-0.331,0.301,0.006,0.004,871.0,948.0,
34,z_1|participant_id[31],-0.118,0.16,-0.39,0.206,0.005,0.004,911.0,784.0,
35,z_1|participant_id[32],0.061,0.113,-0.15,0.272,0.004,0.003,953.0,816.0,
36,z_1|participant_id[33],0.099,0.129,-0.145,0.348,0.004,0.003,951.0,944.0,
37,z_1|participant_id[34],-0.037,0.155,-0.317,0.263,0.005,0.004,810.0,942.0,
38,z_1|participant_id[35],-0.321,0.183,-0.713,-0.017,0.006,0.004,979.0,967.0,
39,z_1|participant_id[36],-0.218,0.151,-0.49,0.069,0.005,0.004,880.0,950.0,
40,z_1|participant_id[37],-0.755,0.174,-1.107,-0.442,0.005,0.004,1070.0,898.0,
41,z_1|participant_id[38],0.298,0.144,0.035,0.571,0.005,0.003,1012.0,790.0,
42,z_1|participant_id[39],-0.165,0.14,-0.445,0.083,0.004,0.003,1007.0,975.0,
43,z_1|participant_id[40],-0.229,0.189,-0.608,0.094,0.006,0.004,927.0,912.0,
44,z_1|participant_id[41],0.351,0.138,0.064,0.592,0.004,0.003,1050.0,982.0,
45,z_1|participant_id[42],-0.26,0.15,-0.516,0.04,0.005,0.004,897.0,853.0,
46,z_1|participant_id[43],0.275,0.185,-0.049,0.64,0.006,0.004,964.0,1069.0,
47,z_1|participant_id[44],0.148,0.16,-0.156,0.448,0.005,0.004,1046.0,847.0,
48,z_1|participant_id[45],0.054,0.128,-0.204,0.275,0.004,0.003,945.0,879.0,
49,z_1|participant_id[46],0.134,0.197,-0.258,0.442,0.006,0.004,1095.0,1023.0,
50,z_1|participant_id[47],0.066,0.148,-0.239,0.318,0.005,0.003,1027.0,1021.0,
51,z_1|participant_id[48],0.314,0.158,-0.003,0.591,0.005,0.004,993.0,944.0,
52,z_1|participant_id[49],-0.144,0.136,-0.412,0.106,0.004,0.003,917.0,707.0,
53,z_1|participant_id[50],-0.181,0.134,-0.459,0.037,0.004,0.003,920.0,902.0,
54,z_1|participant_id[51],-0.091,0.189,-0.41,0.313,0.006,0.004,950.0,982.0,
55,z_1|participant_id[52],0.015,0.12,-0.213,0.241,0.004,0.003,887.0,869.0,
56,z_1|participant_id[53],-0.308,0.129,-0.547,-0.066,0.004,0.003,923.0,1026.0,
57,z_1|participant_id[54],-0.295,0.158,-0.603,-0.009,0.005,0.004,951.0,908.0,
58,z_1|participant_id[55],0.09,0.12,-0.14,0.316,0.004,0.003,805.0,700.0,
59,z_1|participant_id[56],0.035,0.133,-0.207,0.297,0.005,0.003,767.0,838.0,
60,z_1|participant_id[57],-0.094,0.131,-0.342,0.147,0.004,0.003,981.0,1019.0,
61,z_1|participant_id[58],-0.088,0.181,-0.457,0.225,0.006,0.004,1036.0,906.0,
62,z_1|participant_id[59],-0.005,0.136,-0.244,0.277,0.004,0.003,930.0,1024.0,
63,z_1|participant_id[60],0.358,0.171,0.039,0.673,0.005,0.004,994.0,820.0,
64,z_1|participant_id[61],-0.063,0.141,-0.324,0.195,0.005,0.003,983.0,731.0,
65,z_1|participant_id[62],-0.083,0.161,-0.389,0.211,0.005,0.004,888.0,883.0,
66,z_1|participant_id[63],-0.086,0.135,-0.334,0.176,0.004,0.003,921.0,814.0,
67,z_1|participant_id[64],-0.171,0.144,-0.424,0.12,0.004,0.003,1039.0,881.0,
68,z_1|participant_id[65],0.139,0.148,-0.12,0.419,0.005,0.004,874.0,980.0,
69,z_1|participant_id[66],-0.016,0.204,-0.38,0.402,0.007,0.005,914.0,1036.0,
70,z_1|participant_id[67],-0.095,0.154,-0.406,0.193,0.005,0.004,956.0,947.0,
71,z_1|participant_id[68],-0.066,0.15,-0.336,0.209,0.005,0.003,943.0,956.0,
72,z_1|participant_id[69],-0.095,0.179,-0.421,0.261,0.006,0.004,986.0,944.0,
73,v_prevresp|participant_id_sigma,0.477,0.18,0.191,0.829,0.006,0.004,1001.0,914.0,
